wavelength,Cycle_1_0,Cycle_2_0,Cycle_3_0,Cycle_4_0,Cycle_5_0,Cycle_6_0,,Peak Spectroscopy,,,
327.7129,6877.8478,5690.8022,2703.2993,4212.9537,6532.8016,6936.2492,,,,,
327.7139,7746.9006,6911.2332,2853.7667,4170.0879,6404.0274,6975.2117,,,,,
327.7149,7691.2552,6310.5903,3227.0604,4335.8195,6548.8707,6829.8686,,,,,
327.7159,8778.1168,6410.2455,2884.5781,4529.0913,6506.6656,6601.8356,,,,,
327.7169,8693.6218,5940.4037,2987.0158,5055.7682,7253.5781,6920.3763,,,,,
327.7179,8239.3092,6449.2352,3065.9926,4574.5364,6312.9003,5669.7321,,,,,
327.7189,8682.2268,6768.5802,2908.5026,5388.5879,7529.1529,6110.5889,,,,,
327.7199,9093.8635,6415.5353,3225.1691,5523.1843,7230.5044,5055.6434,,,,,
327.7209,9299.5813,6126.8107,3431.6435,6471.6762,7687.1605,5596.8625,,,,,
327.7219,8945.8341,5665.659,3239.3261,6247.7847,7218.5732,4907.5796,,,,,
327.7229,9258.5081,7120.1779,3600.9793,6551.8193,8985.1527,5082.9097,,,,,
327.7239,9802.7793,6208.3868,3612.1074,6629.3466,8406.5135,4784.5726,,,,,
327.7249,10084.913,6109.0358,3296.6051,7080.5524,8256.5114,4367.807,,,,,
327.7259,11342.9742,6556.8002,4082.7485,7376.9844,8722.3168,4028.8281,,,,,
327.7269,10687.7295,6317.5084,3427.129,7648.601,7839.6641,4382.6082,,,,,
327.7279,9772.3951,5961.4658,3322.3132,7382.571,8834.3257,4357.3856,,,,,
327.7289,10350.1454,6180.7278,3638.4888,8349.7147,8565.6643,4407.9098,,,,,
327.7299,11737.9807,6581.0687,4003.3034,8823.8338,8676.9364,3666.2547,,,,,
327.7309,11484.1551,6983.1809,4182.4036,9218.219,9454.7887,3950.5758,,,,,
327.7319,10691.6124,6431.9148,4151.1692,10473.0391,9698.1479,3412.1468,,,,,
327.7329,12351.2634,6849.9512,3887.3754,10684.6286,10148.0056,3756.0015,,,,,
327.7339,11824.12,7257.433,3703.0635,11071.2696,8609.8999,3836.1596,,,,,
327.7349,11597.6303,6735.5418,3969.2011,11879.0931,9562.6797,3448.2347,,,,,
327.7359,12422.0801,7035.5115,3671.8333,10982.1267,9921.7622,3539.0984,,,,,
327.7369,12019.504,6289.9256,3706.4099,11957.8364,10070.8779,3992.0698,,,,,
327.7379,11533.2578,5935.4997,4062.6167,11857.6908,10508.3154,3641.648,,,,,
327.7389,12042.8605,6583.2862,4168.9602,12882.0543,10124.3902,4269.9342,,,,,
327.7399,11423.9494,6206.3852,3858.186,13214.6961,10182.483,3914.5475,,,,,
327.7409,12234.0101,6300.5335,4659.3301,13297.1088,10209.4519,4302.7159,,,,,
327.7419,13703.3532,5580.3208,4544.374,14501.332,10168.2691,4231.684,,,,,
327.7429,13225.9209,6286.2696,4461.043,14129.5433,10395.9841,4435.1798,,,,,
327.7439,12457.8433,5217.3793,4358.3454,13339.4181,10425.5753,4195.4914,,,,,
327.7449,12990.5428,5847.399,4419.4565,13477.1627,9973.5868,4801.4523,,,,,
327.7459,12976.4622,6158.2241,4561.0674,14546.9294,11107.3593,4803.2503,,,,,
327.7469,12693.893,5321.5341,4370.4497,14576.9267,11593.86,4968.0885,,,,,
327.7479,12897.7751,5543.2882,4948.4093,16879.0234,12035.9577,4879.5106,,,,,
327.7489,13098.7415,6021.0377,5399.4471,14921.3064,10807.7075,5684.1995,,,,,
327.7499,13554.5733,5808.8606,4419.9465,15438.4854,10401.0625,5573.1705,,,,,
327.7509,13464.0771,6157.834,4831.5027,14589.0741,11053.3448,5115.4281,,,,,
327.7519,13536.5049,5264.6265,4134.6637,14068.0241,12033.4996,6359.1167,,,,,
327.7529,13051.4206,5101.08,4395.6791,14840.9154,10471.2954,5858.4026,,,,,
327.7539,13373.0115,5061.3032,4612.5782,15318.0173,12736.7196,6317.5806,,,,,
327.7549,12970.7414,4610.5628,4787.5289,13326.3603,11077.3039,6592.9133,,,,,
327.7559,13269.3458,5479.114,4611.9882,13659.2758,12328.6862,7202.1448,,,,,
327.7569,14010.2009,4606.6737,5059.7222,13041.3031,11925.7188,6932.6891,,,,,
327.7579,13357.0086,5135.8023,4383.3582,15535.1773,11014.555,6564.9483,,,,,
327.7589,12763.0735,4136.3431,4541.3198,15094.2631,12003.2871,8050.636,,,,,
327.7599,13327.3185,4612.7149,4362.461,13549.3697,11980.4624,7160.3292,,,,,
327.7609,14242.7015,4827.8301,4552.8608,15204.9868,12435.5558,7658.359,,,,,
327.7619,13523.3628,4093.9813,4757.9625,15244.9334,13364.6138,8522.237,,,,,
327.7629,12607.7488,4945.3582,4560.1711,13272.0969,11071.9065,7744.2205,,,,,
327.7639,14159.3126,4393.8615,4281.2331,13739.8957,12151.4668,8410.1234,,,,,
327.7649,11981.3139,4479.0586,4485.8638,14544.6214,11813.3996,8883.3603,,,,,
327.7659,11121.1872,4441.5245,3892.1442,13514.6625,11433.4247,8279.3199,,,,,
327.7669,11967.6051,3792.5782,4491.9279,15249.0227,11230.4249,9826.1579,,,,,
327.7679,10535.9034,4058.3983,4394.77,15409.0262,12843.1611,10497.2228,,,,,
327.7689,11130.6665,4823.8331,4566.426,15247.9437,11990.1375,9752.5911,,,,,
327.7699,10610.3544,3955.8886,4246.932,15834.0093,11724.1496,9356.7389,,,,,
327.7709,9275.2834,4192.3129,4478.6266,16560.5813,11340.2565,9370.6521,,,,,
327.7719,10799.0853,4129.4206,4152.6414,16368.1776,10891.098,9489.1834,,,,,
327.7729,9442.0196,4241.3994,4342.7039,16468.1432,10408.5326,11046.8559,,,,,
327.7739,9386.3999,3920.585,3943.358,16441.0721,10916.9622,10371.3929,,,,,
327.7749,8620.8833,4158.3066,4156.1866,17558.1128,10849.1929,10805.3799,,,,,
327.7759,9331.8038,3767.5302,4168.3419,18595.4213,10928.5723,11298.5285,,,,,
327.7769,7711.579,3812.0726,4825.6896,19764.4302,9747.5412,11421.1941,,,,,
327.7779,8271.2622,3738.9201,4303.5775,18164.5091,10194.8286,11549.0829,,,,,
327.7789,7755.6999,4036.4463,3676.9093,16843.6551,10076.3313,12241.3439,,,,,
327.7799,7371.7077,3855.7168,4131.1526,18440.0985,10612.7422,13371.7789,,,,,
327.7809,6867.1331,3495.6068,4561.6269,20064.45,11463.2302,12127.2004,,,,,
327.7819,6229.3579,3995.4118,4125.6921,17884.4796,10504.6445,12481.9657,,,,,
327.7829,6284.6432,3789.5705,4666.1886,17793.2647,10069.6003,13793.3833,,,,,
327.7839,6277.1027,4191.9619,4113.2113,18951.0868,9755.1434,13900.2381,,,,,
327.7849,6080.3431,4497.647,4070.7552,19711.988,10517.043,14578.8884,,,,,
327.7859,5119.0855,4346.3347,4439.6111,18502.8448,11466.8735,14622.0316,,,,,
327.7869,5012.6223,4262.4502,4051.2048,19908.0569,10299.8679,15928.3013,,,,,
327.7879,4601.0397,4931.1222,4475.7002,18915.949,9898.6794,16383.0668,,,,,
327.7889,4683.5152,4690.5839,3967.3081,18027.6764,9158.9375,16750.8951,,,,,
327.7899,4378.4683,4745.1042,4161.7289,18165.7665,9296.5658,14950.782,,,,,
327.7909,4206.3933,5311.962,4443.456,16693.1556,9775.1688,18384.0544,,,,,
327.7919,4520.7937,5560.306,4015.1606,15761.3038,8487.5767,17725.4346,,,,,
327.7929,3746.1151,5256.8175,4426.8003,16717.0184,9056.2044,18107.0062,,,,,
327.7939,3338.0878,5217.0286,4370.5894,15151.7695,9158.9427,16442.4505,,,,,
327.7949,3443.1793,5724.1062,4676.8753,14319.7596,8830.5396,15960.56,,,,,
327.7959,3297.342,5281.1838,4449.4684,14867.2697,8485.0106,19400.0529,,,,,
327.7969,2958.7202,6141.3848,4522.9755,13980.1392,8124.3857,19370.0861,,,,,
327.7979,2443.5014,6452.2908,4781.7613,12215.3746,8760.4861,19866.2179,,,,,
327.7989,3008.7347,6759.7778,4398.1008,13067.9278,9251.0671,20689.5972,,,,,
327.7999,2533.6604,7642.5346,4343.0325,13230.9159,8147.8548,18477.2555,,,,,
327.801,2617.4619,7548.536,4046.8705,10648.9658,9042.792,18931.1015,,,,,
327.802,2618.1568,8133.5675,4503.1353,11937.3321,8086.0728,20675.9131,,,,,
327.803,2580.6565,8000.1205,4499.6362,10825.561,7805.8262,20238.3057,,,,,
327.804,2477.7666,8492.2044,4839.1576,9858.9042,8033.7431,19486.4755,,,,,
327.805,2394.4838,8792.7062,4766.2182,9888.1758,8640.131,19219.9867,,,,,
327.806,2344.2689,9454.3056,5120.6715,9998.7834,8136.133,17189.6612,,,,,
327.807,2206.6741,9864.4725,4581.5144,9491.9214,7880.1265,18143.3291,,,,,
327.808,1914.2154,9596.7672,4659.6782,7538.5746,7938.7941,19390.0234,,,,,
327.809,2019.9331,10693.5141,5260.9942,7896.9091,8537.3913,18676.7728,,,,,
327.81,1883.7205,11187.1428,5174.4369,8179.7818,8302.5493,18571.6599,,,,,
327.811,1860.4237,12282.5678,4697.7283,7970.4597,7693.504,15761.789,,,,,
327.812,1720.372,10973.6559,5085.6837,7632.8926,8533.8375,18916.6289,,,,,
327.813,1838.7972,12198.2814,4875.2373,7232.6572,8265.9405,15991.8393,,,,,
327.814,1660.2955,11681.1024,5082.5599,7451.1852,8095.3946,15529.6739,,,,,
327.815,1861.5289,13587.6016,4925.6133,6806.0603,8689.9216,16954.8113,,,,,
327.816,1495.6578,12626.3873,5466.864,8171.0647,8971.5432,15651.869,,,,,
327.817,1814.5644,13299.3472,4979.2916,7440.781,7951.0388,14999.1473,,,,,
327.818,1607.7125,14525.1818,4673.7201,6795.619,7995.2997,15363.2971,,,,,
327.819,1683.2077,14194.3401,5630.3071,7560.8,8220.322,15341.266,,,,,
327.82,1555.5723,14819.9372,4827.264,6529.5333,9594.1183,15233.894,,,,,
327.821,1415.8253,14209.0826,4915.3695,8345.1446,8493.5786,15222.5276,,,,,
327.822,1784.6745,15451.2785,4942.4205,7650.1981,7930.2508,13224.1816,,,,,
327.823,1841.834,16598.1289,5656.7305,8426.5074,8522.2639,14109.2614,,,,,
327.824,1592.5444,13702.7034,5104.4044,7984.6053,7940.4909,15652.3033,,,,,
327.825,1271.5993,15406.065,5180.617,9081.454,7587.1626,13121.1873,,,,,
327.826,1857.8527,16026.5276,4842.6891,8949.5644,8165.5665,13484.9631,,,,,
327.827,1630.0397,17175.0076,5109.2015,8665.6127,8212.0409,12501.6213,,,,,
327.828,1607.9832,17801.4582,5275.871,8385.2389,8432.6416,13520.8989,,,,,
327.829,1571.5538,17139.011,5555.3389,8618.5242,8943.9711,14887.9533,,,,,
327.83,1634.5145,17859.675,5209.2515,8850.6545,9061.3601,14378.2556,,,,,
327.831,1682.0555,16945.5891,4752.4411,9744.0301,8249.1665,13781.8501,,,,,
327.832,1608.4774,15426.3679,5120.1834,9590.6352,7588.3899,16868.6057,,,,,
327.833,1526.3908,18360.4079,5249.0091,9667.6953,7968.2772,16377.9241,,,,,
327.834,1736.6551,16763.7385,5055.371,9808.8185,8016.8312,16575.9813,,,,,
327.835,1684.1897,18575.2503,4818.9485,9283.105,7432.7115,18493.6918,,,,,
327.836,1721.7792,18156.6569,4553.3171,9677.6656,7293.099,16760.7315,,,,,
327.837,1854.8118,18815.6685,5119.6524,9177.9782,7819.5299,20266.5591,,,,,
327.838,1880.6996,16444.5661,4941.2837,9113.0351,8027.9883,19601.0753,,,,,
327.839,1686.3133,17660.9058,4495.03,10818.3932,7504.6006,20643.2913,,,,,
327.84,1796.2038,16080.2299,4911.7491,9575.6007,6958.5592,20399.2517,,,,,
327.841,1484.8835,15526.3895,5300.2875,8752.24,7048.4356,20716.5157,,,,,
327.842,1541.3077,17143.663,5188.0355,8686.5353,6609.1188,19555.134,,,,,
327.843,1522.7542,17072.2516,4518.3534,8899.9625,6998.6162,20150.6445,,,,,
327.844,1615.4468,17374.326,4577.2044,8379.779,6657.9555,21345.5828,,,,,
327.845,1624.6995,18727.0543,5088.617,8693.6027,6810.513,21858.0246,,,,,
327.846,1559.7902,16881.1229,4568.961,8265.4929,6768.799,22849.7581,,,,,
327.847,1676.8551,14784.1821,4849.9246,8089.497,6100.4502,19777.3132,,,,,
327.848,1616.5873,14215.7151,4693.6937,8087.6987,6075.8987,20395.0538,,,,,
327.849,1635.5709,14854.9017,5115.8583,7469.437,5489.589,21654.0036,,,,,
327.85,1615.1635,15642.927,4680.2021,6986.9701,5943.0921,22077.775,,,,,
327.851,1743.2193,15036.9869,4724.6135,6758.3731,5879.4134,20974.0392,,,,,
327.852,1648.2938,14182.4566,5547.748,5837.1757,5184.0047,20793.985,,,,,
327.853,1949.2564,13064.8836,4506.9016,6866.8365,4762.6153,19810.0877,,,,,
327.854,1930.1338,13629.5916,4537.581,6525.7218,4732.5089,20584.6407,,,,,
327.855,1644.2928,13341.497,4600.8966,5670.0869,4827.6198,19384.2945,,,,,
327.856,1930.8897,12535.73,4802.4448,5453.217,4673.5925,18440.2463,,,,,
327.857,1882.2399,12755.2677,4683.8702,5308.2064,4010.5624,17170.3919,,,,,
327.858,2045.6187,12731.0174,4887.2578,4791.447,3783.8557,17755.7187,,,,,
327.859,1843.9433,12569.7234,5133.3775,4657.4747,3886.9355,16511.3549,,,,,
327.86,2067.5718,9632.6409,4892.5017,4251.7092,3880.3049,15803.2883,,,,,
327.861,2177.9264,11263.4291,4996.7121,4447.3604,3682.3597,15081.9866,,,,,
327.862,2022.5062,9993.085,4879.9483,4199.5017,3545.3349,13913.8814,,,,,
327.863,2173.7445,9909.3492,4833.0623,3928.1979,3381.5706,13845.9422,,,,,
327.864,1963.4171,9668.4325,5147.2303,3862.587,3252.2221,13119.1806,,,,,
327.865,2090.9096,9098.8375,4832.076,3490.122,3355.5062,13666.3285,,,,,
327.866,2386.6174,9354.2205,4927.0174,3451.2601,2937.4579,11561.0072,,,,,
327.867,2353.5008,9704.8518,4911.7802,3936.0939,2676.4519,10999.8244,,,,,
327.868,2403.0891,8313.9626,4608.6021,3521.2917,2485.0445,11228.4586,,,,,
327.869,3073.9724,8281.2356,5631.5097,3444.5331,2428.4114,9232.0344,,,,,
327.87,2664.7948,7686.7773,5389.4802,3234.4123,2173.0532,9411.5194,,,,,
327.871,2897.5111,8197.184,5297.6916,2876.2111,2183.7675,8875.8579,,,,,
327.872,2922.0434,7206.4668,4886.9969,3080.218,1871.1894,8581.9624,,,,,
327.873,3086.0479,6788.1797,4507.3036,2644.2588,1980.4823,7983.199,,,,,
327.874,2924.5336,6909.521,5155.3486,2576.4091,1712.523,7094.9693,,,,,
327.875,3258.5326,6632.0158,4879.4814,2433.2979,1646.7857,6210.4885,,,,,
327.876,3831.8981,6616.3546,4992.249,2160.8051,1701.0071,6424.8249,,,,,
327.877,3935.0995,6326.0075,4939.4096,2403.8557,1607.6857,6136.2674,,,,,
327.878,4261.3969,7220.0591,5476.1772,2231.0693,1684.9421,5775.4057,,,,,
327.879,4090.7351,6011.4593,6249.1654,1942.656,1547.793,5795.2713,,,,,
327.88,4449.3496,5724.969,5671.3382,2339.8951,1217.1717,5653.4648,,,,,
327.881,4312.2326,5986.8261,5305.0938,2283.1712,1542.5722,5278.8455,,,,,
327.882,5216.9834,6013.4959,5419.0293,2228.1712,1087.7794,5055.8694,,,,,
327.883,5235.2734,5468.1771,5753.782,1925.9283,1429.0164,4797.2066,,,,,
327.884,5496.7711,5352.903,5634.6852,2013.5335,1146.2688,4943.7518,,,,,
327.885,6068.9607,4626.757,5528.3738,2049.8023,1174.3529,4393.7937,,,,,
327.886,5930.55,4713.8379,5557.0433,1849.5019,1199.8079,4400.7728,,,,,
327.887,5955.9672,4471.0147,5826.8078,1819.2678,1170.8844,3754.9823,,,,,
327.888,6765.2164,4740.5633,6121.147,1929.5152,1208.69,4161.8704,,,,,
327.889,7783.6172,4463.9697,5667.5952,1847.8129,1238.3921,4253.8596,,,,,
327.89,6524.8953,4045.9408,5474.215,1625.531,1269.5948,4134.0893,,,,,
327.891,8203.5131,4472.2532,5836.2546,1538.3682,1418.9153,4210.088,,,,,
327.892,7733.5712,3313.5035,6566.3152,1841.4855,1086.0141,4026.5927,,,,,
327.893,9172.8791,4044.7719,6242.8059,1509.1726,1039.5575,4388.095,,,,,
327.894,9395.6775,3773.6984,6018.8336,1568.9926,1210.5493,4289.5516,,,,,
327.895,7821.4678,3617.8195,5267.3096,1605.6536,1298.632,4043.0989,,,,,
327.896,9830.4094,3542.3126,5201.1915,1491.863,1387.9473,4079.1491,,,,,
327.897,10463.2118,3559.4081,6057.1263,1564.0203,1126.5111,4228.6746,,,,,
327.898,11323.0326,3304.3829,5670.5614,1663.1706,1447.225,4359.6267,,,,,
327.899,10892.0953,3157.2316,5988.6889,1275.3198,1167.6636,4375.6575,,,,,
327.9,11853.0253,2508.5608,6356.3223,1508.5177,1515.6224,4227.3335,,,,,
327.901,10635.2097,2717.576,7179.0879,1485.1062,1605.7192,4653.8439,,,,,
327.902,11786.2563,2559.2572,6702.926,1480.5378,1576.2287,4549.1641,,,,,
327.903,11531.8763,2659.9821,6285.9896,1625.4553,1838.6686,5188.9324,,,,,
327.904,12311.57,2935.9784,6093.4349,1326.5508,2085.0597,4846.1523,,,,,
327.905,13572.717,2371.8077,6667.9902,1223.0542,1897.0766,4818.5856,,,,,
327.906,12934.3722,2677.2072,6215.8989,1166.9147,2214.6287,5130.202,,,,,
327.907,13902.1389,2556.516,5963.2375,1132.9788,2120.4513,4679.3157,,,,,
327.908,13835.2993,2213.9522,6326.328,1302.7961,2203.404,5537.8507,,,,,
327.909,14305.1715,2441.3724,6015.5207,1201.5371,2603.2602,5676.1105,,,,,
327.91,14233.4198,2188.4934,5962.3625,1188.6814,2321.5634,5995.4219,,,,,
327.911,14187.7928,2222.6418,6270.7585,1083.2365,2710.8845,6389.0783,,,,,
327.912,13154.088,2118.1532,6629.1323,1262.2157,3258.3855,5788.3454,,,,,
327.913,15724.5256,2192.2454,5760.5671,989.2774,2737.0439,6898.6419,,,,,
327.914,15186.8646,2304.198,6182.348,1210.4907,3097.2457,6654.6112,,,,,
327.915,13426.8305,2083.1548,5801.0144,1278.7242,3249.099,7766.8366,,,,,
327.916,15110.8577,2079.8766,5502.8324,978.8106,3790.3654,6904.0405,,,,,
327.917,15124.1582,2022.1546,5807.7275,1158.4545,3742.5576,7034.2927,,,,,
327.918,15769.3194,2022.0303,5770.191,1108.294,3953.972,6747.7903,,,,,
327.919,14932.7388,2004.8676,5395.4812,1156.7253,4569.1795,7339.0892,,,,,
327.92,15151.9826,2011.8216,6394.3336,861.0597,4640.3809,7288.6255,,,,,
327.921,14316.3968,1981.2018,6533.0739,966.8723,4411.9486,7607.9628,,,,,
327.922,15977.0256,1811.9142,5644.5985,950.7967,5157.1083,7981.1426,,,,,
327.923,13645.2645,2087.0518,5492.9952,1157.7818,5452.4059,8682.2102,,,,,
327.924,14983.83,1667.9483,4845.7004,1219.8099,5645.7818,8041.2927,,,,,
327.925,15225.6737,2106.6475,5013.2292,1433.4963,6749.6281,8004.1774,,,,,
327.926,15877.836,2051.6944,4890.8679,1383.0862,5993.9612,9018.2714,,,,,
327.927,15736.9134,1465.7395,5187.4626,1194.5556,6700.0523,9009.0305,,,,,
327.928,16760.6753,1857.8349,5572.8015,1104.0732,7350.6606,9730.4605,,,,,
327.929,14963.2212,1890.8734,5185.9664,1194.0278,7902.5103,10092.1295,,,,,
327.93,15490.7645,1916.9858,4770.4418,1379.8421,8023.1412,10517.7009,,,,,
327.931,13056.5884,2137.3744,5066.5358,1314.6195,8225.2096,10549.3452,,,,,
327.932,15543.2826,1872.1724,5169.6643,1165.7504,7669.143,9436.1862,,,,,
327.933,15231.0688,1862.2215,4712.5373,1196.8229,8634.8821,10813.0886,,,,,
327.934,13932.6314,2125.6954,4444.1372,1335.127,9486.8982,10813.1339,,,,,
327.935,12938.3358,1881.8089,5196.2622,1473.2975,9912.4266,11701.9122,,,,,
327.936,14563.2097,1997.2254,4976.3695,971.9166,10151.9845,11636.2971,,,,,
327.937,13623.6235,2366.9534,4939.3844,1091.8599,10598.5409,11576.652,,,,,
327.938,13465.2484,2214.119,4759.2049,1117.89,10565.0902,12849.6833,,,,,
327.939,12838.7442,2375.3454,4859.2755,1283.9468,11038.8959,12696.2994,,,,,
327.94,12829.3157,2171.7148,4863.5422,1351.8107,12067.3166,12501.3235,,,,,
327.941,13381.5551,2164.7189,4392.5633,1185.992,11119.3093,12113.718,,,,,
327.942,11120.0574,2972.6739,4793.6211,1425.0494,12598.9567,12957.9952,,,,,
327.943,14041.7604,3078.3619,4607.6887,1449.8883,13592.9936,13822.9354,,,,,
327.944,10937.7145,2772.9034,4318.9036,1420.2137,12699.706,14453.9538,,,,,
327.945,12468.7631,2956.7059,4754.4302,1281.0528,12624.8321,13895.633,,,,,
327.946,11924.6485,3104.1104,4665.9817,1301.5131,12946.376,14657.5563,,,,,
327.947,11218.3231,3204.2361,4736.0806,1464.7646,11819.5194,14453.8913,,,,,
327.948,9809.219,3738.8936,4458.0046,1497.1105,13749.4566,13399.9922,,,,,
327.949,9730.8722,3219.9526,4922.936,1393.1174,14258.4486,14262.6786,,,,,
327.95,10111.2255,3461.5815,4463.8273,1408.5458,13756.7061,14145.4153,,,,,
327.951,9835.5149,3664.3386,3939.8636,1532.7319,12814.7077,14163.8918,,,,,
327.952,9879.8179,4053.9649,4798.454,1333.4981,13643.3423,13815.5798,,,,,
327.953,8915.6795,3945.0911,4558.8496,1570.0442,13727.6767,14013.1842,,,,,
327.954,8865.7525,4144.2081,4235.8793,1450.0973,15261.4785,13697.7554,,,,,
327.955,8258.1111,4701.8289,4844.1069,1524.9222,14397.573,14926.676,,,,,
327.956,8137.1927,4505.1379,4009.082,1569.0723,13444.7084,16421.0613,,,,,
327.957,8005.3739,4650.4203,4310.9829,1607.4169,15226.9708,15276.2993,,,,,
327.958,7168.1831,4709.4805,4510.7366,1446.5034,13550.8588,15979.9161,,,,,
327.959,7128.7692,4715.0407,4508.8029,1418.5706,12455.9343,16139.8551,,,,,
327.96,6549.4962,5769.4116,4479.6577,1711.8104,12728.7714,15094.322,,,,,
327.961,6277.0346,5138.8763,4349.1027,1902.5727,14311.5097,14670.2531,,,,,
327.962,6141.423,5565.1903,4241.1615,1460.2201,14329.5913,17258.0456,,,,,
327.963,5509.6246,5128.6605,4140.6488,1552.1374,14328.7578,15645.5699,,,,,
327.964,5381.7233,5216.7745,4364.742,1694.0372,12926.3742,16182.0955,,,,,
327.965,5218.6031,6101.4743,4306.7677,1631.4562,13086.1653,16193.2079,,,,,
327.966,4977.911,5973.0495,4691.6684,1625.3177,10679.9508,14657.832,,,,,
327.967,5233.5008,6285.4853,4669.5165,1786.3017,10349.1219,16561.2066,,,,,
327.968,4616.5696,6582.6175,4577.4103,1563.9872,10914.6802,16270.5381,,,,,
327.969,4924.5482,6313.7425,4213.3467,1453.0475,10937.8682,14087.7413,,,,,
327.97,4583.1477,5985.3809,4178.026,1803.1678,10504.3091,14867.6903,,,,,
327.971,4538.3649,5603.1308,4146.2703,1772.1944,8781.6368,14639.4354,,,,,
327.972,4385.0361,6432.381,4667.1286,1644.7486,9102.8847,15986.7017,,,,,
327.973,4125.1003,5852.8131,3787.5459,1645.3401,9282.9603,15482.7124,,,,,
327.974,3713.9218,6587.1225,4389.5966,1685.2642,9315.706,14654.0393,,,,,
327.975,3057.0265,6772.3852,3827.3808,1531.0575,8392.3198,16251.4371,,,,,
327.976,3566.1847,5842.1851,4428.4083,1644.7116,9072.9078,14665.0358,,,,,
327.977,3491.9003,5665.5915,3831.4664,1474.9399,7337.4337,14878.9958,,,,,
327.978,3260.3687,5985.3675,3982.6652,1712.5987,7746.1971,15411.921,,,,,
327.979,3638.5591,6639.8715,3563.4008,1746.352,7458.8784,14338.9075,,,,,
327.98,3493.657,5549.2667,3516.5142,1692.3572,6261.2654,14354.9815,,,,,
327.981,3220.0692,5765.7591,4191.8788,1793.5391,6120.6582,14172.6186,,,,,
327.982,3158.7129,6052.2822,3989.8025,1742.5422,5164.3524,13830.0695,,,,,
327.983,3470.2669,5570.4933,3684.1819,1593.8302,5297.5169,13869.3028,,,,,
327.984,3316.3954,5457.6349,3206.6834,1500.2691,5352.276,13592.6488,,,,,
327.985,3160.9915,5192.2657,3052.3827,1774.9,5411.0315,13392.2879,,,,,
327.986,2689.9836,5316.4849,3395.5628,1765.401,4667.3864,13884.0097,,,,,
327.987,3251.0612,4534.0595,3638.5168,1651.9359,4830.7069,11974.2774,,,,,
327.988,3165.9843,4669.5827,3272.0975,1549.3178,4123.715,12422.0274,,,,,
327.989,3058.9868,4294.882,3343.9362,1547.3111,4068.9394,11933.4604,,,,,
327.99,3309.9386,4558.3487,3298.7073,1714.5689,3987.2977,12620.2559,,,,,
327.991,2926.3815,4171.8703,2961.5872,1609.5734,3959.6219,10725.0944,,,,,
327.992,2932.6243,3940.6304,2990.4552,1534.344,3144.2535,11006.1207,,,,,
327.993,2448.0901,3988.6647,3323.4228,1388.9548,3077.5148,10973.1066,,,,,
327.994,2619.247,3840.7545,2617.8266,1461.1812,3196.6001,10996.7763,,,,,
327.995,2685.323,3725.3266,3007.2606,1248.2288,3324.75,11069.6312,,,,,
327.996,2369.6701,3493.861,2653.8019,1482.7731,2929.3132,10741.6792,,,,,
327.997,2900.0024,3507.8486,2685.7087,1401.0077,2784.4081,11191.5695,,,,,
327.998,2883.1637,3330.4593,2321.8214,1182.7643,2618.181,9829.5782,,,,,
327.999,2434.117,2794.8105,2607.8265,1213.253,2346.3735,9561.2258,,,,,
328,2518.9014,2665.0813,2451.8713,1506.6228,2701.6967,8629.8803,,,,,
